"Identyfikator Produktu (ID)";"Indeks produktu";"Atrybut (Nazwa:Typ:Pozycja)*";"Wartość (Wartość:Pozycja)*";"Identyfikator dostawcy";"Indeks";"kod EAN13";"Kod kreskowy UPC";"MPN";"Koszt własny";"Wpływ na cenę";"Podatek ekologiczny";"Ilość"
276;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";10
277;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";24
277;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";46
277;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";50
277;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";18
277;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";40
278;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";20
278;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";20
278;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";42
278;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";27
278;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";28
279;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";45
279;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";34
279;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";31
279;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";25
279;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";10
280;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";49
280;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";27
280;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";25
280;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";26
280;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";32
281;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";27
281;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";13
281;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";23
281;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";38
281;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";47
282;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";46
282;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";29
282;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";31
282;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";30
282;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";30
283;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";11
283;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";29
283;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";25
283;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";22
283;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";27
284;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";19
284;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";42
284;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";13
284;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";17
284;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";44
284;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";36
285;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";21
285;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";11
285;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";32
285;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";16
285;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";15
285;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";44
286;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";15
286;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";42
286;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";44
286;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";50
286;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";23
286;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";23
287;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";29
287;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";36
287;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";38
287;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";16
287;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";44
287;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";36
288;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";20
288;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";15
288;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";40
288;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";50
288;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";17
288;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";19
289;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";35
289;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";13
289;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";33
289;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";46
289;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";45
289;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";25
290;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";18
290;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";30
290;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";23
290;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";12
290;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";19
290;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";25
291;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";23
291;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";20
291;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";43
291;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";25
291;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";40
291;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";36
292;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";50
292;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";18
292;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";44
292;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";38
292;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";14
293;"";"Rozmiar:select:1";"39";"";"";"";"";"";"";"";"";15
293;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";24
293;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";31
293;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";41
293;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";25
293;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";25
293;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";30
293;"";"Rozmiar:select:1";"46";"";"";"";"";"";"";"";"";41
294;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";48
294;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";27
294;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";16
294;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";23
294;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";40
294;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";39
295;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";17
295;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";32
295;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";50
295;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";21
295;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";17
295;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";41
296;"";"Rozmiar:select:1";"39";"";"";"";"";"";"";"";"";45
296;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";21
296;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";20
296;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";43
296;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";17
296;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";49
296;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";34
297;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";12
297;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";26
297;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";20
297;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";42
297;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";35
297;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";12
298;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";20
298;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";17
298;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";14
298;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";25
298;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";41
298;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";21
299;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";11
299;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";36
299;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";48
299;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";10
299;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";43
299;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";13
300;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";24
300;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";34
300;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";21
300;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";24
300;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";33
300;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";21
301;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";39
301;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";43
301;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";41
301;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";40
301;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";30
301;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";27
302;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";28
302;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";44
302;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";45
302;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";25
302;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";14
302;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";35
303;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";19
303;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";36
303;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";41
303;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";37
303;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";19
303;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";21
304;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";29
304;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";10
304;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";24
304;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";18
304;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";32
304;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";12
305;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";17
305;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";11
305;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";35
305;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";36
305;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";30
305;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";11
306;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";43
306;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";22
306;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";45
306;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";16
306;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";26
306;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";48
307;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";35
307;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";26
307;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";15
307;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";12
307;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";37
307;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";43
308;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";28
308;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";15
308;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";48
308;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";34
308;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";46
308;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";49
309;"";"Rozmiar:select:1";"39";"";"";"";"";"";"";"";"";41
309;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";50
309;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";49
309;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";21
309;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";45
309;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";27
309;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";44
309;"";"Rozmiar:select:1";"46";"";"";"";"";"";"";"";"";13
310;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";27
310;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";23
310;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";41
310;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";31
310;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";10
310;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";19
311;"";"Rozmiar:select:1";"39";"";"";"";"";"";"";"";"";16
311;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";27
311;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";25
311;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";46
311;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";29
311;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";28
311;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";29
311;"";"Rozmiar:select:1";"46";"";"";"";"";"";"";"";"";43
312;"";"Rozmiar:select:1";"39";"";"";"";"";"";"";"";"";28
312;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";45
312;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";36
312;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";45
312;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";33
312;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";44
312;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";21
313;"";"Rozmiar:select:1";"39";"";"";"";"";"";"";"";"";47
313;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";31
313;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";41
313;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";46
313;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";47
313;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";44
313;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";18
314;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";10
314;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";35
314;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";46
315;"";"";"";"";"";"";"";"";"";"";"";41
316;"";"";"";"";"";"";"";"";"";"";"";43
317;"";"";"";"";"";"";"";"";"";"";"";38
318;"";"";"";"";"";"";"";"";"";"";"";17
319;"";"";"";"";"";"";"";"";"";"";"";46
320;"";"";"";"";"";"";"";"";"";"";"";15
321;"";"";"";"";"";"";"";"";"";"";"";10
322;"";"";"";"";"";"";"";"";"";"";"";23
323;"";"";"";"";"";"";"";"";"";"";"";37
324;"";"";"";"";"";"";"";"";"";"";"";48
325;"";"";"";"";"";"";"";"";"";"";"";41
326;"";"Rozmiar:select:1";"M/L";"";"";"";"";"";"";"";"";39
327;"";"Rozmiar:select:1";"M/L";"";"";"";"";"";"";"";"";44
328;"";"Rozmiar:select:1";"M/L";"";"";"";"";"";"";"";"";11
329;"";"Rozmiar:select:1";"M/L";"";"";"";"";"";"";"";"";48
330;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";50
330;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";24
330;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";32
330;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";46
331;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";22
331;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";30
331;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";11
331;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";49
332;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";47
332;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";15
332;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";33
332;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";46
333;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";31
333;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";34
333;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";43
333;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";11
334;"";"";"";"";"";"";"";"";"";"";"";25
335;"";"";"";"";"";"";"";"";"";"";"";33
336;"";"";"";"";"";"";"";"";"";"";"";44
337;"";"";"";"";"";"";"";"";"";"";"";29
338;"";"";"";"";"";"";"";"";"";"";"";28
339;"";"";"";"";"";"";"";"";"";"";"";49
340;"";"";"";"";"";"";"";"";"";"";"";13
341;"";"";"";"";"";"";"";"";"";"";"";46
342;"";"";"";"";"";"";"";"";"";"";"";29
343;"";"";"";"";"";"";"";"";"";"";"";34
344;"";"";"";"";"";"";"";"";"";"";"";28
345;"";"";"";"";"";"";"";"";"";"";"";35
346;"";"";"";"";"";"";"";"";"";"";"";26
347;"";"";"";"";"";"";"";"";"";"";"";15
348;"";"";"";"";"";"";"";"";"";"";"";46
349;"";"";"";"";"";"";"";"";"";"";"";39
350;"";"";"";"";"";"";"";"";"";"";"";18
351;"";"";"";"";"";"";"";"";"";"";"";11
352;"";"";"";"";"";"";"";"";"";"";"";40
353;"";"";"";"";"";"";"";"";"";"";"";12
354;"";"";"";"";"";"";"";"";"";"";"";28
355;"";"";"";"";"";"";"";"";"";"";"";24
356;"";"";"";"";"";"";"";"";"";"";"";42
357;"";"";"";"";"";"";"";"";"";"";"";22
358;"";"";"";"";"";"";"";"";"";"";"";26
359;"";"";"";"";"";"";"";"";"";"";"";35
360;"";"";"";"";"";"";"";"";"";"";"";31
361;"";"Rozmiar:select:1";"S/M";"";"";"";"";"";"";"";"";31
361;"";"Rozmiar:select:1";"L/XL";"";"";"";"";"";"";"";"";23
362;"";"Rozmiar:select:1";"S/M";"";"";"";"";"";"";"";"";45
362;"";"Rozmiar:select:1";"L/XL";"";"";"";"";"";"";"";"";27
363;"";"";"";"";"";"";"";"";"";"";"";49
364;"";"";"";"";"";"";"";"";"";"";"";14
365;"";"";"";"";"";"";"";"";"";"";"";10
366;"";"";"";"";"";"";"";"";"";"";"";13
367;"";"";"";"";"";"";"";"";"";"";"";37
368;"";"";"";"";"";"";"";"";"";"";"";49
369;"";"";"";"";"";"";"";"";"";"";"";27
370;"";"";"";"";"";"";"";"";"";"";"";34
371;"";"";"";"";"";"";"";"";"";"";"";47
372;"";"";"";"";"";"";"";"";"";"";"";22
373;"";"";"";"";"";"";"";"";"";"";"";41
374;"";"";"";"";"";"";"";"";"";"";"";44
375;"";"";"";"";"";"";"";"";"";"";"";50
376;"";"";"";"";"";"";"";"";"";"";"";47
377;"";"";"";"";"";"";"";"";"";"";"";11
378;"";"";"";"";"";"";"";"";"";"";"";46
379;"";"";"";"";"";"";"";"";"";"";"";36
380;"";"";"";"";"";"";"";"";"";"";"";50
381;"";"";"";"";"";"";"";"";"";"";"";38
382;"";"";"";"";"";"";"";"";"";"";"";48
383;"";"";"";"";"";"";"";"";"";"";"";39
384;"";"";"";"";"";"";"";"";"";"";"";22
385;"";"";"";"";"";"";"";"";"";"";"";32
386;"";"";"";"";"";"";"";"";"";"";"";16
387;"";"";"";"";"";"";"";"";"";"";"";25
388;"";"";"";"";"";"";"";"";"";"";"";42
389;"";"";"";"";"";"";"";"";"";"";"";39
390;"";"";"";"";"";"";"";"";"";"";"";29
391;"";"";"";"";"";"";"";"";"";"";"";27
392;"";"";"";"";"";"";"";"";"";"";"";26
393;"";"";"";"";"";"";"";"";"";"";"";15
394;"";"";"";"";"";"";"";"";"";"";"";43
395;"";"";"";"";"";"";"";"";"";"";"";20
396;"";"";"";"";"";"";"";"";"";"";"";22
397;"";"";"";"";"";"";"";"";"";"";"";41
398;"";"";"";"";"";"";"";"";"";"";"";30
399;"";"";"";"";"";"";"";"";"";"";"";23
400;"";"";"";"";"";"";"";"";"";"";"";35
401;"";"";"";"";"";"";"";"";"";"";"";45
402;"";"";"";"";"";"";"";"";"";"";"";11
403;"";"";"";"";"";"";"";"";"";"";"";36
404;"";"";"";"";"";"";"";"";"";"";"";21
405;"";"";"";"";"";"";"";"";"";"";"";26
406;"";"";"";"";"";"";"";"";"";"";"";50
407;"";"";"";"";"";"";"";"";"";"";"";22
408;"";"";"";"";"";"";"";"";"";"";"";14
409;"";"";"";"";"";"";"";"";"";"";"";29
410;"";"";"";"";"";"";"";"";"";"";"";30
411;"";"";"";"";"";"";"";"";"";"";"";46
412;"";"";"";"";"";"";"";"";"";"";"";13
413;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";49
413;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";17
413;"";"Rozmiar:select:1";"110";"";"";"";"";"";"";"";"";38
414;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";47
414;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";27
414;"";"Rozmiar:select:1";"110";"";"";"";"";"";"";"";"";15
415;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";27
415;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";23
415;"";"Rozmiar:select:1";"110";"";"";"";"";"";"";"";"";21
416;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";30
416;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";46
416;"";"Rozmiar:select:1";"110";"";"";"";"";"";"";"";"";25
417;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";13
417;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";30
417;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";46
417;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";49
417;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";35
418;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";32
418;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";25
418;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";13
418;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";25
418;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";18
419;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";12
419;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";26
419;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";43
419;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";18
419;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";23
420;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";11
420;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";31
420;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";10
420;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";16
420;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";33
421;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";36
421;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";11
421;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";25
421;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";40
421;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";23
422;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";49
422;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";12
422;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";28
422;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";42
422;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";32
423;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";46
423;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";18
423;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";35
423;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";14
423;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";39
424;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";37
424;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";23
424;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";38
424;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";38
424;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";16
425;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";15
425;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";12
425;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";38
425;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";23
425;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";13
426;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";43
