"Identyfikator Produktu (ID)";"Indeks produktu";"Atrybut (Nazwa:Typ:Pozycja)*";"Wartość (Wartość:Pozycja)*";"Identyfikator dostawcy";"Indeks";"kod EAN13";"Kod kreskowy UPC";"MPN";"Koszt własny";"Wpływ na cenę";"Podatek ekologiczny";"Ilość"
330;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";32
330;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";23
330;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";38
331;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";43
331;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";46
331;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";11
331;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";11
332;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";24
332;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";28
332;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";40
332;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";17
333;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";42
333;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";33
333;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";20
333;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";14
334;"";"";"";"";"";"";"";"";"";"";"";31
334;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";48
335;"";"";"";"";"";"";"";"";"";"";"";22
335;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";30
336;"";"";"";"";"";"";"";"";"";"";"";20
336;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";15
337;"";"";"";"";"";"";"";"";"";"";"";26
337;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";11
338;"";"";"";"";"";"";"";"";"";"";"";46
338;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";24
339;"";"";"";"";"";"";"";"";"";"";"";27
339;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";13
340;"";"";"";"";"";"";"";"";"";"";"";22
340;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";41
341;"";"";"";"";"";"";"";"";"";"";"";45
341;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";23
342;"";"";"";"";"";"";"";"";"";"";"";28
342;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";36
343;"";"";"";"";"";"";"";"";"";"";"";13
343;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";27
344;"";"";"";"";"";"";"";"";"";"";"";48
344;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";10
345;"";"";"";"";"";"";"";"";"";"";"";23
345;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";48
346;"";"";"";"";"";"";"";"";"";"";"";25
346;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";47
347;"";"";"";"";"";"";"";"";"";"";"";18
347;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";47
348;"";"";"";"";"";"";"";"";"";"";"";38
348;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";20
349;"";"";"";"";"";"";"";"";"";"";"";15
349;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";24
350;"";"";"";"";"";"";"";"";"";"";"";19
350;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";28
351;"";"";"";"";"";"";"";"";"";"";"";33
351;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";16
352;"";"";"";"";"";"";"";"";"";"";"";18
352;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";42
353;"";"";"";"";"";"";"";"";"";"";"";41
353;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";26
354;"";"";"";"";"";"";"";"";"";"";"";32
354;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";22
355;"";"";"";"";"";"";"";"";"";"";"";23
355;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";30
356;"";"";"";"";"";"";"";"";"";"";"";38
356;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";17
357;"";"";"";"";"";"";"";"";"";"";"";18
357;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";25
358;"";"";"";"";"";"";"";"";"";"";"";19
358;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";41
359;"";"";"";"";"";"";"";"";"";"";"";27
359;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";37
360;"";"";"";"";"";"";"";"";"";"";"";30
360;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";29
361;"";"Rozmiar:select:1";"S/M";"";"";"";"";"";"";"";"";32
361;"";"Rozmiar:select:1";"L/XL";"";"";"";"";"";"";"";"";10
362;"";"Rozmiar:select:1";"S/M";"";"";"";"";"";"";"";"";31
362;"";"Rozmiar:select:1";"L/XL";"";"";"";"";"";"";"";"";29
363;"";"";"";"";"";"";"";"";"";"";"";14
363;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";30
364;"";"";"";"";"";"";"";"";"";"";"";47
364;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";24
365;"";"";"";"";"";"";"";"";"";"";"";39
365;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";28
366;"";"";"";"";"";"";"";"";"";"";"";36
366;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";12
367;"";"";"";"";"";"";"";"";"";"";"";22
367;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";27
368;"";"";"";"";"";"";"";"";"";"";"";48
368;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";37
369;"";"";"";"";"";"";"";"";"";"";"";50
369;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";15
370;"";"";"";"";"";"";"";"";"";"";"";10
370;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";16
371;"";"";"";"";"";"";"";"";"";"";"";50
371;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";35
372;"";"";"";"";"";"";"";"";"";"";"";40
372;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";15
373;"";"";"";"";"";"";"";"";"";"";"";22
373;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";39
374;"";"";"";"";"";"";"";"";"";"";"";41
374;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";48
375;"";"";"";"";"";"";"";"";"";"";"";19
375;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";26
376;"";"";"";"";"";"";"";"";"";"";"";10
376;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";37
377;"";"";"";"";"";"";"";"";"";"";"";12
377;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";41
378;"";"";"";"";"";"";"";"";"";"";"";45
378;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";47
379;"";"";"";"";"";"";"";"";"";"";"";29
379;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";43
380;"";"";"";"";"";"";"";"";"";"";"";21
380;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";47
381;"";"";"";"";"";"";"";"";"";"";"";17
381;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";13
382;"";"";"";"";"";"";"";"";"";"";"";20
382;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";20
383;"";"";"";"";"";"";"";"";"";"";"";33
383;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";42
384;"";"";"";"";"";"";"";"";"";"";"";13
384;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";21
385;"";"";"";"";"";"";"";"";"";"";"";34
385;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";41
386;"";"";"";"";"";"";"";"";"";"";"";27
386;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";14
387;"";"";"";"";"";"";"";"";"";"";"";42
387;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";50
388;"";"";"";"";"";"";"";"";"";"";"";31
388;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";50
389;"";"";"";"";"";"";"";"";"";"";"";10
389;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";29
390;"";"";"";"";"";"";"";"";"";"";"";26
390;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";20
391;"";"";"";"";"";"";"";"";"";"";"";21
391;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";31
392;"";"";"";"";"";"";"";"";"";"";"";13
392;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";26
393;"";"";"";"";"";"";"";"";"";"";"";19
393;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";44
394;"";"";"";"";"";"";"";"";"";"";"";20
394;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";45
395;"";"";"";"";"";"";"";"";"";"";"";16
395;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";12
396;"";"";"";"";"";"";"";"";"";"";"";45
396;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";47
397;"";"";"";"";"";"";"";"";"";"";"";37
397;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";49
398;"";"";"";"";"";"";"";"";"";"";"";36
398;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";23
399;"";"";"";"";"";"";"";"";"";"";"";14
399;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";41
400;"";"";"";"";"";"";"";"";"";"";"";17
400;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";13
401;"";"";"";"";"";"";"";"";"";"";"";43
401;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";23
402;"";"";"";"";"";"";"";"";"";"";"";35
402;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";43
403;"";"";"";"";"";"";"";"";"";"";"";16
403;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";19
404;"";"";"";"";"";"";"";"";"";"";"";22
404;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";34
405;"";"";"";"";"";"";"";"";"";"";"";29
405;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";24
406;"";"";"";"";"";"";"";"";"";"";"";45
406;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";44
407;"";"";"";"";"";"";"";"";"";"";"";37
407;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";48
408;"";"";"";"";"";"";"";"";"";"";"";43
408;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";45
409;"";"";"";"";"";"";"";"";"";"";"";33
409;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";47
410;"";"";"";"";"";"";"";"";"";"";"";24
410;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";25
411;"";"";"";"";"";"";"";"";"";"";"";46
411;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";24
412;"";"";"";"";"";"";"";"";"";"";"";49
412;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";26
413;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";14
413;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";17
413;"";"Rozmiar:select:1";"110";"";"";"";"";"";"";"";"";42
414;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";27
414;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";13
414;"";"Rozmiar:select:1";"110";"";"";"";"";"";"";"";"";47
415;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";19
415;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";24
415;"";"Rozmiar:select:1";"110";"";"";"";"";"";"";"";"";31
416;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";42
416;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";19
416;"";"Rozmiar:select:1";"110";"";"";"";"";"";"";"";"";46
417;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";19
417;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";32
417;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";41
417;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";45
417;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";15
418;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";12
418;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";35
418;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";35
418;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";24
418;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";10
419;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";47
419;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";49
419;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";41
419;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";19
419;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";20
420;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";28
420;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";20
420;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";44
420;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";13
420;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";24
421;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";40
421;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";29
421;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";29
421;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";23
421;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";47
422;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";36
422;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";33
422;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";26
422;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";35
422;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";50
423;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";33
423;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";25
423;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";41
423;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";41
423;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";15
424;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";42
424;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";22
424;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";50
424;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";38
424;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";32
425;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";44
425;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";40
425;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";39
425;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";26
425;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";32
426;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";14
426;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";17
426;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";42
426;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";24
426;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";44
427;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";40
427;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";13
427;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";38
427;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";44
427;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";49
428;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";12
428;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";20
428;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";26
428;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";30
428;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";48
429;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";16
429;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";23
429;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";32
429;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";39
429;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";20
430;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";36
430;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";30
430;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";50
430;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";31
430;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";23
431;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";36
431;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";27
431;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";20
431;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";23
431;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";30
432;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";22
432;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";44
432;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";21
432;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";39
432;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";21
433;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";35
433;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";29
433;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";26
433;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";22
433;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";35
434;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";10
434;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";11
434;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";42
434;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";45
434;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";27
435;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";50
435;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";33
435;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";31
435;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";30
435;"";"Rozmiar:select:1";"115";"";"";"";"";"";"";"";"";25
436;"";"Rozmiar:select:1";"90";"";"";"";"";"";"";"";"";50
436;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";37
436;"";"Rozmiar:select:1";"95";"";"";"";"";"";"";"";"";21
436;"";"Rozmiar:select:1";"105";"";"";"";"";"";"";"";"";32
437;"";"Rozmiar:select:1";"100";"";"";"";"";"";"";"";"";16
438;"";"Rozmiar:select:1";"50";"";"";"";"";"";"";"";"";43
439;"";"Rozmiar:select:1";"50";"";"";"";"";"";"";"";"";50
440;"";"Rozmiar:select:1";"50";"";"";"";"";"";"";"";"";20
441;"";"";"";"";"";"";"";"";"";"";"";13
441;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";47
442;"";"";"";"";"";"";"";"";"";"";"";39
442;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";39
443;"";"";"";"";"";"";"";"";"";"";"";43
443;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";43
444;"";"";"";"";"";"";"";"";"";"";"";13
444;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";40
445;"";"";"";"";"";"";"";"";"";"";"";42
445;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";46
446;"";"";"";"";"";"";"";"";"";"";"";35
446;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";15
447;"";"";"";"";"";"";"";"";"";"";"";34
447;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";12
448;"";"";"";"";"";"";"";"";"";"";"";49
448;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";24
449;"";"";"";"";"";"";"";"";"";"";"";40
449;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";32
450;"";"";"";"";"";"";"";"";"";"";"";43
450;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";24
451;"";"";"";"";"";"";"";"";"";"";"";30
451;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";42
452;"";"";"";"";"";"";"";"";"";"";"";50
452;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";23
453;"";"";"";"";"";"";"";"";"";"";"";40
453;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";40
454;"";"";"";"";"";"";"";"";"";"";"";40
454;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";16
455;"";"";"";"";"";"";"";"";"";"";"";10
455;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";27
456;"";"";"";"";"";"";"";"";"";"";"";14
456;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";27
457;"";"";"";"";"";"";"";"";"";"";"";25
457;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";27
458;"";"";"";"";"";"";"";"";"";"";"";24
458;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";24
459;"";"";"";"";"";"";"";"";"";"";"";17
459;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";36
460;"";"";"";"";"";"";"";"";"";"";"";10
460;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";17
461;"";"";"";"";"";"";"";"";"";"";"";27
461;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";25
462;"";"";"";"";"";"";"";"";"";"";"";38
462;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";24
463;"";"";"";"";"";"";"";"";"";"";"";45
463;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";37
464;"";"";"";"";"";"";"";"";"";"";"";30
464;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";30
465;"";"";"";"";"";"";"";"";"";"";"";17
465;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";45
466;"";"";"";"";"";"";"";"";"";"";"";30
466;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";13
467;"";"";"";"";"";"";"";"";"";"";"";19
467;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";18
468;"";"";"";"";"";"";"";"";"";"";"";13
468;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";39
469;"";"";"";"";"";"";"";"";"";"";"";12
469;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";21
470;"";"";"";"";"";"";"";"";"";"";"";34
470;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";17
471;"";"";"";"";"";"";"";"";"";"";"";33
471;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";46
472;"";"";"";"";"";"";"";"";"";"";"";15
472;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";24
473;"";"";"";"";"";"";"";"";"";"";"";17
473;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";44
474;"";"";"";"";"";"";"";"";"";"";"";47
474;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";47
475;"";"";"";"";"";"";"";"";"";"";"";11
475;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";19
476;"";"";"";"";"";"";"";"";"";"";"";29
476;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";16
477;"";"";"";"";"";"";"";"";"";"";"";25
477;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";33
478;"";"";"";"";"";"";"";"";"";"";"";35
478;"";"Rozmiar:select:1";"Rozmiar";"";"";"";"";"";"";"";"";48
479;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";40
479;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";50
479;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";49
479;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";31
480;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";17
480;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";42
480;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";31
480;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";31
481;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";29
481;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";17
481;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";14
481;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";21
482;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";26
482;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";40
482;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";13
482;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";38
483;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";30
483;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";34
483;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";23
483;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";35
484;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";19
484;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";17
484;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";33
484;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";17
485;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";48
485;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";39
485;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";44
