"Identyfikator Produktu (ID)";"Indeks produktu";"Atrybut (Nazwa:Typ:Pozycja)*";"Wartość (Wartość:Pozycja)*";"Identyfikator dostawcy";"Indeks";"kod EAN13";"Kod kreskowy UPC";"MPN";"Koszt własny";"Wpływ na cenę";"Podatek ekologiczny";"Ilość"
256;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";26
257;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";23
257;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";20
257;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";30
257;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";43
257;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";10
258;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";12
258;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";25
258;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";30
258;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";22
258;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";38
259;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";40
259;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";24
259;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";22
259;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";41
259;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";22
260;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";36
260;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";32
260;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";47
260;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";10
260;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";19
261;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";44
261;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";46
261;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";34
261;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";29
261;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";46
262;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";34
262;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";49
262;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";46
262;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";16
262;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";21
263;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";45
263;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";36
263;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";13
263;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";44
263;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";41
264;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";50
264;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";22
264;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";36
264;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";14
264;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";11
265;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";45
265;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";20
265;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";39
265;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";17
265;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";34
266;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";19
266;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";10
266;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";20
266;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";43
266;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";33
267;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";49
267;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";29
267;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";16
267;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";33
267;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";44
268;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";16
268;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";45
268;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";50
268;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";36
268;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";46
268;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";27
269;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";26
269;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";50
269;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";50
269;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";32
269;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";46
270;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";32
270;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";19
270;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";19
270;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";16
270;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";23
271;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";46
271;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";27
271;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";23
271;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";11
271;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";39
271;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";13
272;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";26
272;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";48
272;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";39
272;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";27
272;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";22
272;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";28
273;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";45
273;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";34
273;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";46
273;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";37
273;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";11
273;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";35
274;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";36
274;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";47
274;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";50
274;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";34
274;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";29
275;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";46
275;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";11
275;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";25
275;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";47
275;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";10
276;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";37
276;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";35
276;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";28
276;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";34
276;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";18
277;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";14
277;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";49
277;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";13
277;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";21
277;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";39
278;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";24
278;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";18
278;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";27
278;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";41
278;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";21
279;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";31
279;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";21
279;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";31
279;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";37
279;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";29
280;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";43
280;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";31
280;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";42
280;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";36
280;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";35
281;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";38
281;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";39
281;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";15
281;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";37
281;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";35
282;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";49
282;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";43
282;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";10
282;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";34
282;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";11
283;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";36
283;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";31
283;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";27
283;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";11
283;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";48
284;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";42
284;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";10
284;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";15
284;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";11
284;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";31
284;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";33
285;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";16
285;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";38
285;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";43
285;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";45
285;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";40
285;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";25
286;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";44
286;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";18
286;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";21
286;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";41
286;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";26
286;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";46
287;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";41
287;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";37
287;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";18
287;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";22
287;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";50
287;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";43
288;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";20
288;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";22
288;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";44
288;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";37
288;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";41
288;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";46
289;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";12
289;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";20
289;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";34
289;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";35
289;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";32
289;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";33
290;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";46
290;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";31
290;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";43
290;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";41
290;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";22
290;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";50
291;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";33
291;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";35
291;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";27
291;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";22
291;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";40
291;"";"Rozmiar:select:1";"XXXL";"";"";"";"";"";"";"";"";22
292;"";"Rozmiar:select:1";"S";"";"";"";"";"";"";"";"";20
292;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";41
292;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";32
292;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";42
292;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";33
293;"";"Rozmiar:select:1";"39";"";"";"";"";"";"";"";"";23
293;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";34
293;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";20
293;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";30
293;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";40
293;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";49
293;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";22
293;"";"Rozmiar:select:1";"46";"";"";"";"";"";"";"";"";22
294;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";44
294;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";19
294;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";39
294;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";36
294;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";47
294;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";31
295;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";24
295;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";17
295;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";40
295;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";12
295;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";20
295;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";46
296;"";"Rozmiar:select:1";"39";"";"";"";"";"";"";"";"";20
296;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";26
296;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";33
296;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";36
296;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";49
296;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";47
296;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";35
297;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";24
297;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";10
297;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";18
297;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";17
297;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";29
297;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";50
298;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";22
298;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";49
298;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";38
298;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";21
298;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";10
298;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";44
299;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";13
299;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";49
299;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";38
299;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";20
299;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";24
299;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";47
300;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";14
300;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";14
300;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";10
300;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";17
300;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";13
300;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";16
301;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";41
301;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";10
301;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";33
301;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";18
301;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";31
301;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";50
302;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";21
302;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";33
302;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";34
302;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";47
302;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";32
302;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";15
303;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";29
303;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";11
303;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";41
303;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";28
303;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";12
303;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";15
304;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";33
304;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";40
304;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";50
304;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";47
304;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";30
304;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";15
305;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";25
305;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";27
305;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";46
305;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";40
305;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";23
305;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";47
306;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";12
306;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";24
306;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";11
306;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";37
306;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";47
306;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";12
307;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";46
307;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";15
307;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";37
307;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";42
307;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";16
307;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";48
308;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";18
308;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";42
308;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";23
308;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";33
308;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";27
308;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";13
309;"";"Rozmiar:select:1";"39";"";"";"";"";"";"";"";"";32
309;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";25
309;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";20
309;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";50
309;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";39
309;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";36
309;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";16
309;"";"Rozmiar:select:1";"46";"";"";"";"";"";"";"";"";35
310;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";46
310;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";37
310;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";28
310;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";37
310;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";19
310;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";27
311;"";"Rozmiar:select:1";"39";"";"";"";"";"";"";"";"";29
311;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";44
311;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";16
311;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";37
311;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";21
311;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";40
311;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";12
311;"";"Rozmiar:select:1";"46";"";"";"";"";"";"";"";"";47
312;"";"Rozmiar:select:1";"39";"";"";"";"";"";"";"";"";15
312;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";40
312;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";31
312;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";33
312;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";28
312;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";31
312;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";13
313;"";"Rozmiar:select:1";"39";"";"";"";"";"";"";"";"";48
313;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";13
313;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";30
313;"";"Rozmiar:select:1";"42";"";"";"";"";"";"";"";"";28
313;"";"Rozmiar:select:1";"43";"";"";"";"";"";"";"";"";11
313;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";44
313;"";"Rozmiar:select:1";"45";"";"";"";"";"";"";"";"";15
314;"";"Rozmiar:select:1";"40";"";"";"";"";"";"";"";"";43
314;"";"Rozmiar:select:1";"41";"";"";"";"";"";"";"";"";25
314;"";"Rozmiar:select:1";"44";"";"";"";"";"";"";"";"";26
315;"";"";"";"";"";"";"";"";"";"";"";23
316;"";"";"";"";"";"";"";"";"";"";"";10
317;"";"";"";"";"";"";"";"";"";"";"";27
318;"";"";"";"";"";"";"";"";"";"";"";23
319;"";"";"";"";"";"";"";"";"";"";"";39
320;"";"";"";"";"";"";"";"";"";"";"";48
321;"";"";"";"";"";"";"";"";"";"";"";30
322;"";"";"";"";"";"";"";"";"";"";"";31
323;"";"";"";"";"";"";"";"";"";"";"";38
324;"";"";"";"";"";"";"";"";"";"";"";28
325;"";"";"";"";"";"";"";"";"";"";"";32
326;"";"Rozmiar:select:1";"M/L";"";"";"";"";"";"";"";"";25
327;"";"Rozmiar:select:1";"M/L";"";"";"";"";"";"";"";"";31
328;"";"Rozmiar:select:1";"M/L";"";"";"";"";"";"";"";"";11
329;"";"Rozmiar:select:1";"M/L";"";"";"";"";"";"";"";"";11
330;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";39
330;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";41
330;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";33
330;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";10
331;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";25
331;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";49
331;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";43
331;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";10
332;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";23
332;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";31
332;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";33
332;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";32
333;"";"Rozmiar:select:1";"M";"";"";"";"";"";"";"";"";47
333;"";"Rozmiar:select:1";"L";"";"";"";"";"";"";"";"";26
333;"";"Rozmiar:select:1";"XL";"";"";"";"";"";"";"";"";43
333;"";"Rozmiar:select:1";"XXL";"";"";"";"";"";"";"";"";15
334;"";"";"";"";"";"";"";"";"";"";"";28
335;"";"";"";"";"";"";"";"";"";"";"";37
336;"";"";"";"";"";"";"";"";"";"";"";14
337;"";"";"";"";"";"";"";"";"";"";"";14
338;"";"";"";"";"";"";"";"";"";"";"";35
339;"";"";"";"";"";"";"";"";"";"";"";25
340;"";"";"";"";"";"";"";"";"";"";"";15
341;"";"";"";"";"";"";"";"";"";"";"";15
342;"";"";"";"";"";"";"";"";"";"";"";18
343;"";"";"";"";"";"";"";"";"";"";"";15
344;"";"";"";"";"";"";"";"";"";"";"";16
345;"";"";"";"";"";"";"";"";"";"";"";17
346;"";"";"";"";"";"";"";"";"";"";"";22
347;"";"";"";"";"";"";"";"";"";"";"";23
348;"";"";"";"";"";"";"";"";"";"";"";29
